,Athens,Berlin,Paris,Rome,query,London,Hanoi,Rio de Janeiro,Lisbon,Tokyo,Seoul,Bangkok,Minsk,Warsaw,Cape Town,Dublin
2022-02-20 09:00:00+01:00,13.1,4.2,9.7,12.5,2022-02-20 08:00:00+01:00,10.2,7.7,22.7,8.8,7.9,-1.0,29.5,1.5,3.2,19.7,10.0
2022-02-20 10:00:00+01:00,13.7,4.4,10.2,13.7,2022-02-20 08:00:00+01:00,10.4,7.6,22.9,10.0,7.8,-1.9,28.3,1.8,4.2,20.7,10.0
2022-02-20 11:00:00+01:00,14.3,4.8,11.1,14.8,2022-02-20 08:00:00+01:00,10.8,7.5,23.4,12.0,6.4,-3.0,28.8,2.3,4.4,21.3,10.3
2022-02-20 12:00:00+01:00,14.8,5.2,12.0,15.9,2022-02-20 08:00:00+01:00,11.1,7.5,24.1,13.8,5.6,-3.9,27.9,2.8,5.6,22.0,11.4
2022-02-20 13:00:00+01:00,15.3,5.4,12.8,16.6,2022-02-20 08:00:00+01:00,11.4,7.5,24.9,15.2,4.8,-4.4,27.1,3.8,4.4,23.0,10.5
2022-02-20 14:00:00+01:00,15.8,5.6,13.2,17.0,2022-02-20 08:00:00+01:00,12.1,7.3,25.7,16.4,3.9,-5.1,26.7,3.0,4.6,22.4,9.9
2022-02-20 15:00:00+01:00,15.3,5.9,14.0,17.8,2022-02-20 08:00:00+01:00,11.6,7.8,26.4,17.2,3.1,-6.0,26.9,2.4,4.8,22.1,8.3
2022-02-20 16:00:00+01:00,14.7,6.2,13.5,16.6,2022-02-20 08:00:00+01:00,11.4,7.8,27.6,18.2,2.5,-6.7,26.7,1.9,5.0,21.7,6.8
2022-02-20 17:00:00+01:00,14.2,6.4,13.4,15.4,2022-02-20 08:00:00+01:00,11.2,7.7,27.1,17.6,2.1,-7.3,26.6,2.1,4.8,21.2,5.9
2022-02-20 18:00:00+01:00,13.8,6.7,13.0,13.8,2022-02-20 08:00:00+01:00,11.1,7.4,26.8,16.9,1.7,-8.0,26.5,1.8,4.3,20.4,5.4
2022-02-20 19:00:00+01:00,13.3,7.0,12.8,12.0,2022-02-20 08:00:00+01:00,10.9,7.4,26.7,15.7,1.4,-8.7,26.6,1.9,4.6,19.6,4.2
2022-02-20 20:00:00+01:00,13.9,8.5,12.5,11.1,2022-02-20 20:00:00+01:00,10.2,8.0,27.7,14.6,1.2,-9.3,26.6,1.9,3.8,19.1,4.1
2022-02-20 21:00:00+01:00,13.2,8.7,12.4,10.3,2022-02-20 20:00:00+01:00,8.8,8.0,27.2,13.3,1.0,-10.1,26.1,1.6,4.4,18.8,3.9
2022-02-20 22:00:00+01:00,12.6,8.7,12.1,9.6,2022-02-20 20:00:00+01:00,7.6,8.0,26.9,12.4,0.6,-9.0,25.6,1.4,5.1,18.8,3.6
2022-02-20 23:00:00+01:00,12.0,8.6,11.3,8.5,2022-02-20 20:00:00+01:00,6.5,8.1,26.5,11.7,1.1,-8.0,25.2,1.1,5.8,18.3,4.1
2022-02-21 00:00:00+01:00,11.5,8.5,10.4,10.3,2022-02-20 20:00:00+01:00,5.5,8.2,26.0,11.8,2.3,-6.7,24.9,0.8,6.2,17.8,4.3
2022-02-21 01:00:00+01:00,11.0,8.4,9.7,10.7,2022-02-20 20:00:00+01:00,4.5,8.2,25.5,11.8,4.0,-4.1,24.7,0.3,6.4,17.8,4.5
2022-02-21 02:00:00+01:00,10.5,8.3,8.6,10.3,2022-02-20 20:00:00+01:00,3.6,8.4,25.2,11.7,5.5,-1.3,24.8,0.8,6.5,17.6,4.7
2022-02-21 03:00:00+01:00,10.0,8.2,7.5,10.3,2022-02-20 20:00:00+01:00,3.8,9.0,24.8,11.7,6.6,0.9,24.8,1.0,6.6,17.3,5.0
2022-02-21 04:00:00+01:00,9.6,7.9,5.7,10.3,2022-02-20 20:00:00+01:00,4.0,9.5,24.5,11.6,7.2,2.6,25.5,1.2,6.8,16.0,5.2
2022-02-21 05:00:00+01:00,9.2,6.9,6.4,10.3,2022-02-20 20:00:00+01:00,4.1,10.0,24.3,11.4,7.5,3.8,25.9,1.4,6.7,17.0,5.6
2022-02-21 06:00:00+01:00,9.5,5.5,6.5,10.4,2022-02-20 20:00:00+01:00,4.6,10.4,24.1,11.1,7.9,4.6,26.1,1.6,6.7,17.5,6.0
2022-02-21 07:00:00+01:00,11.0,6.6,6.6,10.4,2022-02-20 20:00:00+01:00,5.1,10.7,23.9,11.0,7.2,5.6,26.1,2.0,6.7,18.1,6.4
2022-02-21 08:00:00+01:00,14.3,3.1,5.7,10.9,2022-02-21 08:00:00+01:00,5.5,12.0,23.5,9.8,6.8,3.1,33.3,2.3,6.6,18.9,6.6
2022-02-21 09:00:00+01:00,15.4,2.8,6.8,12.4,2022-02-21 08:00:00+01:00,6.3,11.7,23.0,10.5,5.8,2.0,33.6,2.9,7.4,19.9,6.0
2022-02-21 10:00:00+01:00,16.3,3.1,7.7,13.7,2022-02-21 08:00:00+01:00,7.1,11.2,22.5,11.8,5.0,0.4,32.3,3.5,8.7,20.7,7.2
2022-02-21 11:00:00+01:00,17.1,3.9,8.3,14.5,2022-02-21 08:00:00+01:00,8.1,11.0,24.1,13.6,3.8,-1.3,31.0,3.8,7.9,21.1,8.1
2022-02-21 12:00:00+01:00,17.9,4.7,8.5,14.9,2022-02-21 08:00:00+01:00,9.4,10.6,25.9,15.3,3.1,-2.5,29.5,3.9,8.0,21.4,8.6
2022-02-21 13:00:00+01:00,18.6,5.0,8.8,15.2,2022-02-21 08:00:00+01:00,10.2,10.3,27.6,16.4,2.3,-3.2,27.8,4.0,7.4,22.0,8.8
2022-02-21 14:00:00+01:00,18.1,6.2,9.1,16.4,2022-02-21 08:00:00+01:00,10.5,9.9,29.1,17.5,2.0,-4.2,26.3,4.1,7.1,21.4,9.2
2022-02-21 15:00:00+01:00,17.3,6.9,9.4,15.7,2022-02-21 08:00:00+01:00,11.2,9.7,30.2,18.3,1.7,-4.9,24.7,4.3,6.5,21.0,9.9
2022-02-21 16:00:00+01:00,16.4,5.6,9.6,14.9,2022-02-21 08:00:00+01:00,10.3,9.4,31.1,19.3,1.5,-5.4,24.4,4.4,5.7,20.6,9.5
2022-02-21 17:00:00+01:00,15.2,5.2,10.2,12.7,2022-02-21 08:00:00+01:00,10.2,9.1,31.7,18.7,1.2,-5.8,23.9,5.4,4.7,20.1,9.3
2022-02-21 18:00:00+01:00,13.7,4.7,9.4,12.0,2022-02-21 08:00:00+01:00,9.6,9.0,32.6,18.0,1.2,-6.2,23.6,4.4,4.1,19.2,8.3
2022-02-21 19:00:00+01:00,11.9,4.2,9.3,11.1,2022-02-21 08:00:00+01:00,9.3,8.9,31.7,16.9,1.0,-6.6,23.4,4.2,3.8,18.4,8.2
2022-02-21 20:00:00+01:00,11.4,4.8,8.3,10.3,2022-02-21 20:00:00+01:00,9.3,8.6,31.3,15.7,0.9,-6.5,23.6,5.0,3.9,19.7,7.8
2022-02-21 21:00:00+01:00,10.6,4.6,8.3,9.3,2022-02-21 20:00:00+01:00,8.3,9.1,29.9,14.2,0.3,-7.2,23.2,4.3,3.1,19.0,7.7
2022-02-21 22:00:00+01:00,10.4,4.0,8.1,8.3,2022-02-21 20:00:00+01:00,7.3,9.1,28.7,13.4,-0.7,-7.8,22.9,3.8,2.8,18.3,7.2
2022-02-21 23:00:00+01:00,10.5,4.8,8.1,7.8,2022-02-21 20:00:00+01:00,6.7,9.1,28.2,12.6,0.5,-9.2,22.6,3.3,2.2,17.7,7.9
2022-02-22 00:00:00+01:00,10.4,5.1,8.0,8.8,2022-02-21 20:00:00+01:00,6.0,9.1,27.2,11.9,2.8,-7.3,22.3,2.9,2.7,17.3,8.5
2022-02-22 01:00:00+01:00,10.0,5.4,8.1,7.7,2022-02-21 20:00:00+01:00,5.5,9.2,26.6,11.4,5.1,-5.8,22.3,2.4,2.9,16.9,9.1
2022-02-22 02:00:00+01:00,9.4,5.5,7.9,7.9,2022-02-21 20:00:00+01:00,4.7,9.5,26.0,11.1,6.8,-3.5,22.9,2.2,3.2,16.4,9.4
2022-02-22 03:00:00+01:00,9.0,5.6,7.5,7.7,2022-02-21 20:00:00+01:00,5.5,10.1,25.6,10.8,7.8,-1.8,23.5,2.0,3.3,15.5,9.7
2022-02-22 04:00:00+01:00,8.9,5.7,7.4,7.3,2022-02-21 20:00:00+01:00,5.6,10.5,25.2,10.5,8.3,-0.6,24.4,2.0,3.4,16.1,9.9
2022-02-22 05:00:00+01:00,8.7,5.4,7.1,7.1,2022-02-21 20:00:00+01:00,5.7,10.9,24.9,10.3,8.8,0.0,25.8,1.4,3.2,16.2,10.1
2022-02-22 06:00:00+01:00,7.6,4.8,7.0,6.2,2022-02-21 20:00:00+01:00,6.1,11.3,24.7,10.1,9.5,0.7,27.0,1.9,3.3,16.7,10.1
2022-02-22 07:00:00+01:00,9.0,4.3,5.8,6.9,2022-02-21 20:00:00+01:00,6.8,11.6,24.4,9.6,8.9,0.1,27.7,2.0,3.3,17.5,10.0
2022-02-22 08:00:00+01:00,11.8,4.3,6.0,6.8,2022-02-22 08:00:00+01:00,8.0,13.1,23.8,9.2,9.1,-0.2,29.1,2.4,3.7,18.6,9.4
2022-02-22 09:00:00+01:00,13.3,4.4,6.5,8.8,2022-02-22 08:00:00+01:00,8.8,12.6,23.3,9.4,8.1,-0.7,29.9,2.6,4.0,20.0,7.6
2022-02-22 10:00:00+01:00,14.9,4.8,7.4,10.6,2022-02-22 08:00:00+01:00,9.9,12.4,23.8,11.0,6.9,-1.9,29.3,2.9,4.5,21.2,7.6
2022-02-22 11:00:00+01:00,15.8,5.3,8.6,12.5,2022-02-22 08:00:00+01:00,10.6,12.0,25.0,13.7,5.6,-3.6,29.0,3.1,4.7,21.9,7.1
2022-02-22 12:00:00+01:00,16.9,5.9,9.6,14.2,2022-02-22 08:00:00+01:00,11.6,11.6,26.5,15.9,4.9,-5.0,27.9,3.4,6.1,22.4,7.6
2022-02-22 13:00:00+01:00,16.3,6.3,10.7,15.2,2022-02-22 08:00:00+01:00,11.8,11.0,28.1,17.6,4.2,-6.0,27.1,3.1,5.2,23.2,7.8
2022-02-22 14:00:00+01:00,16.4,6.5,11.3,16.3,2022-02-22 08:00:00+01:00,12.6,10.7,29.5,19.1,3.4,-6.9,26.2,2.7,5.1,22.3,8.3
2022-02-22 15:00:00+01:00,13.9,7.1,11.8,15.6,2022-02-22 08:00:00+01:00,12.0,10.7,30.7,20.3,2.8,-7.3,25.6,2.4,4.9,21.7,8.6
2022-02-22 16:00:00+01:00,14.0,6.3,12.5,14.7,2022-02-22 08:00:00+01:00,11.5,10.2,32.1,21.6,1.9,-7.7,24.9,2.0,4.5,20.8,8.4
2022-02-22 17:00:00+01:00,13.8,6.0,11.8,13.4,2022-02-22 08:00:00+01:00,10.8,9.9,31.5,20.9,1.7,-8.1,24.5,1.4,3.5,20.2,8.4
2022-02-22 18:00:00+01:00,13.0,5.9,11.6,12.0,2022-02-22 08:00:00+01:00,9.9,9.7,31.1,20.1,1.5,-8.4,24.2,1.0,2.9,19.3,7.9
2022-02-22 19:00:00+01:00,11.7,5.5,11.4,10.0,2022-02-22 08:00:00+01:00,8.9,9.5,30.6,18.6,0.7,-8.8,23.9,0.9,2.2,18.3,7.1
2022-02-22 20:00:00+01:00,12.1,6.8,10.9,8.8,2022-02-22 20:00:00+01:00,10.0,9.3,29.4,17.5,1.1,-8.9,24.6,0.6,1.3,21.0,7.2
2022-02-22 21:00:00+01:00,11.6,6.9,10.6,7.3,2022-02-22 20:00:00+01:00,8.3,8.8,28.7,15.4,0.6,-9.3,24.1,0.4,0.9,19.4,7.0
2022-02-22 22:00:00+01:00,11.2,6.9,10.2,6.2,2022-02-22 20:00:00+01:00,6.7,8.4,27.7,14.4,1.0,-9.6,23.7,0.2,0.6,17.8,6.6
2022-02-22 23:00:00+01:00,10.7,6.9,9.4,5.0,2022-02-22 20:00:00+01:00,6.1,8.1,27.0,13.6,1.1,-10.9,23.2,-0.1,0.4,17.4,6.7
2022-02-23 00:00:00+01:00,10.4,7.2,8.3,3.9,2022-02-22 20:00:00+01:00,5.6,7.5,26.5,12.4,2.3,-9.3,22.7,-0.3,0.1,16.9,6.8
2022-02-23 01:00:00+01:00,10.1,7.3,7.6,3.2,2022-02-22 20:00:00+01:00,5.2,7.9,26.2,11.9,4.3,-7.3,21.7,-0.6,-0.1,16.5,6.3
2022-02-23 02:00:00+01:00,9.7,6.6,6.9,2.6,2022-02-22 20:00:00+01:00,4.6,8.3,25.8,11.6,5.7,-5.1,23.4,-0.7,0.3,15.6,6.7
2022-02-23 03:00:00+01:00,9.3,5.8,6.6,2.2,2022-02-22 20:00:00+01:00,4.5,9.8,25.3,11.3,6.8,-3.4,24.6,-0.8,0.9,16.2,6.8
2022-02-23 04:00:00+01:00,9.0,5.1,6.1,1.9,2022-02-22 20:00:00+01:00,3.7,11.7,25.0,10.9,7.5,-2.5,25.5,-0.8,1.5,16.4,7.1
2022-02-23 05:00:00+01:00,8.4,5.0,5.6,1.6,2022-02-22 20:00:00+01:00,3.5,13.0,24.7,10.7,7.9,-1.4,26.3,-1.1,1.6,16.6,7.0
2022-02-23 06:00:00+01:00,9.1,4.1,5.0,1.3,2022-02-22 20:00:00+01:00,3.4,14.3,24.6,10.4,8.8,-0.5,26.8,-0.9,1.7,16.9,6.9
2022-02-23 07:00:00+01:00,10.2,4.5,4.0,0.4,2022-02-22 20:00:00+01:00,2.9,15.0,24.4,10.1,8.2,-0.1,27.1,-0.4,1.8,17.6,6.8
2022-02-23 08:00:00+01:00,12.7,5.2,4.5,4.6,2022-02-23 08:00:00+01:00,3.6,15.9,24.0,10.9,7.8,-0.3,29.5,0.7,2.8,19.2,7.3
2022-02-23 09:00:00+01:00,12.8,5.4,6.0,6.8,2022-02-23 08:00:00+01:00,4.4,16.7,23.8,10.7,7.1,-1.3,30.0,1.2,3.7,20.7,7.4
2022-02-23 10:00:00+01:00,13.1,5.9,7.4,9.1,2022-02-23 08:00:00+01:00,5.9,16.2,23.3,10.5,5.8,-2.3,29.7,1.6,4.5,22.1,8.1
2022-02-23 11:00:00+01:00,13.4,6.5,8.8,12.2,2022-02-23 08:00:00+01:00,7.5,15.6,24.9,12.6,5.3,-3.5,28.9,2.0,4.9,22.6,9.1
2022-02-23 12:00:00+01:00,14.4,7.0,10.1,14.6,2022-02-23 08:00:00+01:00,9.1,14.4,26.6,14.5,4.9,-4.6,28.2,2.3,5.4,23.5,9.8
2022-02-23 13:00:00+01:00,13.4,7.5,10.9,16.1,2022-02-23 08:00:00+01:00,10.1,13.7,28.5,15.6,4.5,-5.2,27.7,2.6,5.4,22.9,10.2
2022-02-23 14:00:00+01:00,13.3,8.0,11.5,17.2,2022-02-23 08:00:00+01:00,10.9,12.6,29.9,16.8,3.7,-5.9,26.6,2.9,5.6,22.7,10.9
2022-02-23 15:00:00+01:00,13.1,8.9,12.5,18.2,2022-02-23 08:00:00+01:00,10.2,11.7,30.9,17.8,3.3,-6.5,26.0,2.4,6.4,22.3,10.1
2022-02-23 16:00:00+01:00,12.5,8.2,11.9,16.9,2022-02-23 08:00:00+01:00,10.0,11.1,32.2,18.4,2.9,-7.0,25.4,2.0,5.6,21.8,9.6
2022-02-23 17:00:00+01:00,12.6,7.3,11.7,15.6,2022-02-23 08:00:00+01:00,9.7,10.2,31.1,18.9,2.7,-7.4,24.6,1.5,5.6,21.2,8.8
2022-02-23 18:00:00+01:00,12.1,6.9,10.8,13.5,2022-02-23 08:00:00+01:00,9.3,9.6,31.0,17.9,2.4,-8.1,24.0,1.4,5.1,20.2,7.1
2022-02-23 19:00:00+01:00,12.0,6.0,10.2,12.1,2022-02-23 08:00:00+01:00,8.7,9.4,30.1,16.5,2.2,-8.8,23.4,1.2,4.7,19.5,6.9
2022-02-23 20:00:00+01:00,11.9,4.8,10.4,10.6,2022-02-23 20:00:00+01:00,8.6,9.7,29.8,16.3,1.8,-9.0,24.7,0.7,4.9,21.9,6.5
2022-02-23 21:00:00+01:00,11.5,4.3,10.2,7.6,2022-02-23 20:00:00+01:00,8.3,9.8,28.9,14.3,1.8,-9.5,23.7,0.7,4.1,20.6,5.3
2022-02-23 22:00:00+01:00,11.1,3.9,9.9,5.7,2022-02-23 20:00:00+01:00,8.3,9.5,27.3,13.0,1.4,-10.0,23.0,0.6,3.4,20.1,4.4
2022-02-23 23:00:00+01:00,10.8,3.5,9.6,5.5,2022-02-23 20:00:00+01:00,8.3,9.4,26.7,12.5,1.9,-11.5,22.3,0.6,2.8,19.7,3.8
2022-02-24 00:00:00+01:00,10.5,3.2,9.3,5.0,2022-02-23 20:00:00+01:00,8.2,9.4,26.0,11.9,2.3,-8.0,21.6,0.5,2.3,19.3,3.4
2022-02-24 01:00:00+01:00,10.2,2.8,9.2,3.9,2022-02-23 20:00:00+01:00,8.2,8.9,25.7,11.7,3.4,-5.6,21.8,0.5,1.8,19.1,3.1
2022-02-24 02:00:00+01:00,9.9,2.5,9.0,2.9,2022-02-23 20:00:00+01:00,8.1,9.8,25.3,11.5,4.9,-2.2,22.7,0.5,1.3,18.7,2.9
2022-02-24 03:00:00+01:00,9.7,2.2,9.0,2.6,2022-02-23 20:00:00+01:00,8.4,11.5,25.0,11.0,6.1,0.6,23.6,0.6,0.8,18.3,2.6
2022-02-24 04:00:00+01:00,9.4,1.9,8.7,2.5,2022-02-23 20:00:00+01:00,8.4,13.1,24.9,10.5,7.0,2.6,25.0,0.7,0.3,17.4,2.5
2022-02-24 05:00:00+01:00,9.2,2.1,8.3,2.2,2022-02-23 20:00:00+01:00,8.3,14.4,24.7,10.2,7.6,3.6,26.6,0.8,-0.1,18.0,2.5
2022-02-24 06:00:00+01:00,9.2,2.4,8.0,1.6,2022-02-23 20:00:00+01:00,7.8,15.6,24.6,9.9,8.0,4.1,27.7,0.9,-0.5,18.5,2.4
2022-02-24 07:00:00+01:00,9.2,2.7,6.9,0.3,2022-02-23 20:00:00+01:00,6.9,16.3,24.4,9.4,8.3,3.8,28.4,1.0,0.0,19.3,2.1
2022-02-24 08:00:00+01:00,11.2,2.5,6.7,4.6,2022-02-24 08:00:00+01:00,7.6,16.4,23.9,10.3,7.4,3.7,30.5,1.1,0.4,20.2,1.4
2022-02-24 09:00:00+01:00,11.4,3.9,7.2,7.1,2022-02-24 08:00:00+01:00,6.7,17.4,23.7,10.6,6.1,2.6,31.0,1.5,2.1,21.5,2.0
2022-02-24 10:00:00+01:00,11.5,5.2,7.8,9.6,2022-02-24 08:00:00+01:00,5.8,17.0,23.1,11.0,5.3,1.4,30.3,1.9,3.5,22.6,2.3
2022-02-24 11:00:00+01:00,11.6,6.8,9.1,12.9,2022-02-24 08:00:00+01:00,5.7,16.4,24.9,11.9,4.4,-0.1,29.5,2.3,4.8,23.1,3.2
2022-02-24 12:00:00+01:00,11.7,8.1,11.2,14.9,2022-02-24 08:00:00+01:00,5.8,15.3,26.3,12.9,3.8,-1.1,28.7,2.8,6.0,23.4,3.9
2022-02-24 13:00:00+01:00,11.8,9.1,12.6,16.3,2022-02-24 08:00:00+01:00,6.2,14.5,28.1,13.9,3.5,-1.7,27.7,3.1,7.1,24.1,4.5
2022-02-24 14:00:00+01:00,11.5,9.7,10.8,17.3,2022-02-24 08:00:00+01:00,6.4,13.6,29.2,14.6,2.8,-2.3,26.7,3.0,8.2,23.3,4.9
2022-02-24 15:00:00+01:00,11.0,10.5,9.2,16.1,2022-02-24 08:00:00+01:00,6.3,12.3,29.9,15.2,2.3,-3.1,25.6,3.7,9.2,22.9,5.3
2022-02-24 16:00:00+01:00,10.5,9.8,7.5,14.8,2022-02-24 08:00:00+01:00,5.9,11.3,30.8,15.9,1.8,-3.8,25.0,2.8,8.4,22.3,5.8
2022-02-24 17:00:00+01:00,9.9,9.5,7.5,14.3,2022-02-24 08:00:00+01:00,5.5,10.9,30.2,15.3,1.5,-4.4,24.2,2.5,7.4,21.8,5.3
2022-02-24 18:00:00+01:00,9.3,9.2,6.7,12.6,2022-02-24 08:00:00+01:00,5.0,10.6,29.8,15.0,1.3,-4.8,23.6,2.4,6.3,21.2,4.9
2022-02-24 19:00:00+01:00,8.6,8.8,6.1,11.0,2022-02-24 08:00:00+01:00,4.5,10.2,29.2,14.5,1.1,-5.0,23.2,2.0,6.0,20.4,4.2
2022-02-24 20:00:00+01:00,8.1,8.9,5.3,9.0,2022-02-24 20:00:00+01:00,5.3,9.7,29.5,14.3,1.1,-5.0,22.5,1.9,5.3,21.4,4.5
2022-02-24 21:00:00+01:00,7.9,8.2,4.6,7.0,2022-02-24 20:00:00+01:00,4.6,9.4,28.8,13.8,0.5,-6.0,21.8,1.9,5.0,21.4,4.8
2022-02-24 22:00:00+01:00,7.6,7.4,4.0,5.9,2022-02-24 20:00:00+01:00,3.8,9.2,27.8,13.4,0.8,-5.1,21.2,2.0,4.7,21.2,4.9
2022-02-24 23:00:00+01:00,7.4,6.4,3.7,5.4,2022-02-24 20:00:00+01:00,3.0,9.0,26.6,12.9,1.2,-5.1,20.6,2.1,5.0,21.0,4.9
2022-02-25 00:00:00+01:00,7.2,5.2,3.5,4.9,2022-02-24 20:00:00+01:00,3.7,8.3,26.4,12.4,2.5,-2.9,20.0,2.2,5.5,20.8,5.0
2022-02-25 01:00:00+01:00,7.0,4.3,3.5,4.2,2022-02-24 20:00:00+01:00,3.8,8.9,25.8,12.3,4.9,-0.4,20.7,2.2,5.9,20.6,5.1
2022-02-25 02:00:00+01:00,6.8,3.9,3.5,3.6,2022-02-24 20:00:00+01:00,3.8,10.2,25.4,12.3,6.7,2.9,22.2,2.3,6.1,20.5,5.2
2022-02-25 03:00:00+01:00,6.6,3.7,3.5,3.3,2022-02-24 20:00:00+01:00,4.1,12.8,24.9,12.5,8.1,5.5,23.7,2.3,6.2,20.4,5.2
2022-02-25 04:00:00+01:00,6.4,3.5,3.5,3.0,2022-02-24 20:00:00+01:00,4.2,14.9,24.6,12.5,9.0,7.3,25.4,2.4,6.4,19.9,5.3
2022-02-25 05:00:00+01:00,6.3,3.1,3.5,2.6,2022-02-24 20:00:00+01:00,4.1,16.4,24.4,12.4,9.5,8.2,26.9,2.2,6.0,20.2,5.2
2022-02-25 06:00:00+01:00,6.6,2.8,3.2,2.3,2022-02-24 20:00:00+01:00,4.1,17.4,24.4,12.3,10.4,9.3,28.2,2.2,5.9,20.4,5.1
2022-02-25 07:00:00+01:00,7.5,2.3,3.8,1.2,2022-02-24 20:00:00+01:00,4.1,18.1,24.2,12.2,9.8,8.6,28.9,2.2,5.4,20.7,5.1
2022-02-25 08:00:00+01:00,9.3,2.2,4.0,4.8,2022-02-25 08:00:00+01:00,4.2,18.7,23.6,12.2,9.8,8.5,31.7,1.1,4.0,23.7,4.5
2022-02-25 09:00:00+01:00,10.5,2.9,4.5,7.4,2022-02-25 08:00:00+01:00,4.5,19.6,23.6,12.4,9.2,7.6,31.8,1.7,5.0,23.2,5.0
2022-02-25 10:00:00+01:00,11.8,3.2,5.9,10.1,2022-02-25 08:00:00+01:00,5.6,18.8,23.0,12.8,7.7,5.8,31.9,2.3,5.4,23.0,5.2
2022-02-25 11:00:00+01:00,12.5,4.2,7.2,12.4,2022-02-25 08:00:00+01:00,6.7,18.3,24.6,14.0,6.9,4.5,31.0,2.8,5.6,22.8,6.6
2022-02-25 12:00:00+01:00,12.9,4.8,8.4,13.7,2022-02-25 08:00:00+01:00,7.8,17.3,25.9,15.5,6.2,2.7,30.0,3.2,5.9,23.0,7.9
2022-02-25 13:00:00+01:00,13.7,4.9,9.0,14.6,2022-02-25 08:00:00+01:00,8.6,16.8,27.5,16.7,5.8,2.0,28.6,3.6,6.0,23.6,8.8
2022-02-25 14:00:00+01:00,13.2,5.6,9.8,15.6,2022-02-25 08:00:00+01:00,9.3,15.4,28.8,17.2,5.0,1.7,27.2,4.0,6.0,22.9,9.5
2022-02-25 15:00:00+01:00,13.0,6.5,10.3,14.5,2022-02-25 08:00:00+01:00,10.0,14.2,29.7,17.3,4.4,1.5,25.9,3.7,6.6,22.7,9.9
2022-02-25 16:00:00+01:00,12.5,5.8,10.6,13.5,2022-02-25 08:00:00+01:00,9.6,13.4,30.8,17.4,3.8,1.3,25.3,3.1,5.5,22.3,10.6
2022-02-25 17:00:00+01:00,11.5,5.6,9.5,12.5,2022-02-25 08:00:00+01:00,9.1,12.8,30.4,17.9,3.6,0.6,24.6,2.6,4.6,22.0,10.0
2022-02-25 18:00:00+01:00,10.3,5.1,8.6,11.5,2022-02-25 08:00:00+01:00,8.3,12.8,30.2,18.6,3.2,1.4,24.1,2.4,3.5,21.2,9.6
2022-02-25 19:00:00+01:00,8.8,4.6,7.6,10.1,2022-02-25 08:00:00+01:00,7.2,12.4,29.5,17.5,2.8,1.5,23.7,2.1,2.7,20.7,8.7
2022-02-25 20:00:00+01:00,9.1,5.5,5.6,10.3,2022-02-25 20:00:00+01:00,6.8,12.0,29.0,16.7,3.3,2.3,24.0,0.8,2.5,21.8,8.2
2022-02-25 21:00:00+01:00,8.5,5.4,4.4,9.5,2022-02-25 20:00:00+01:00,6.1,11.5,27.9,15.5,2.9,2.0,23.4,0.4,2.2,20.9,8.1
2022-02-25 22:00:00+01:00,7.8,5.2,3.6,9.1,2022-02-25 20:00:00+01:00,5.4,11.2,26.5,15.0,2.2,1.8,22.9,0.0,1.7,20.8,8.1
2022-02-25 23:00:00+01:00,6.9,5.0,3.0,8.7,2022-02-25 20:00:00+01:00,4.5,10.7,26.5,14.0,2.7,2.1,22.4,-0.2,1.2,20.7,7.0
2022-02-26 00:00:00+01:00,6.6,4.8,2.5,8.6,2022-02-25 20:00:00+01:00,3.8,9.9,25.8,13.2,4.2,3.2,21.9,-0.5,1.0,20.5,8.0
2022-02-26 01:00:00+01:00,6.9,4.6,2.2,8.9,2022-02-25 20:00:00+01:00,3.5,10.7,25.8,12.7,6.2,5.1,22.4,-0.7,0.9,20.4,8.1
2022-02-26 02:00:00+01:00,7.0,4.4,2.0,8.9,2022-02-25 20:00:00+01:00,3.0,12.3,25.4,12.3,8.0,6.9,24.1,-0.7,0.8,19.3,8.0
2022-02-26 03:00:00+01:00,6.7,4.4,1.9,8.1,2022-02-25 20:00:00+01:00,2.9,14.9,25.0,11.9,9.6,8.2,25.8,-0.7,0.5,20.2,8.0
2022-02-26 04:00:00+01:00,5.4,4.2,1.6,8.0,2022-02-25 20:00:00+01:00,2.7,17.0,24.7,11.5,10.6,9.3,27.6,-1.1,0.5,20.2,8.0
2022-02-26 05:00:00+01:00,6.5,3.7,0.7,7.7,2022-02-25 20:00:00+01:00,2.6,18.6,24.4,11.2,11.3,10.1,29.2,-0.6,0.1,20.1,7.9
2022-02-26 06:00:00+01:00,7.0,2.6,-0.3,5.9,2022-02-25 20:00:00+01:00,2.1,19.7,24.0,10.9,11.7,9.6,30.4,-0.5,0.0,20.1,7.8
2022-02-26 07:00:00+01:00,7.9,1.9,0.7,5.0,2022-02-25 20:00:00+01:00,2.7,20.4,23.6,10.4,11.5,9.1,31.2,-0.1,-0.9,20.9,7.7
2022-02-26 08:00:00+01:00,9.8,3.1,0.3,4.7,2022-02-26 08:00:00+01:00,3.2,20.8,22.9,10.0,11.7,9.1,32.0,-1.5,1.6,22.1,8.1
2022-02-26 09:00:00+01:00,10.9,3.6,1.0,5.6,2022-02-26 08:00:00+01:00,4.1,21.6,22.7,10.7,10.4,8.0,32.7,-0.2,2.8,22.7,8.1
2022-02-26 10:00:00+01:00,11.8,4.2,3.3,6.2,2022-02-26 08:00:00+01:00,5.7,20.8,22.2,11.6,9.6,7.0,32.1,0.9,4.0,23.7,8.3
